,CL,NG,SI,PL,SB,HG,RR,LH,PA,HO,CUA,GC,CT,FC,KC,RS,C,S,W,O,UX
1-25,0.053111453303773946,0.06425619738113664,0,0,0.09142021466886693,0.05124986617070632,0.02442411441607051,0.06070846347562796,0,0.10131732988733073,0.07465505984062473,-0.1430368416761008,0.12616260056300715,0.09239768790202563,0.04501985062208477,0.19012190241279983,0.12338202119222419,0.11822144439534733,0.07181477189053902,0.04015622453523666,0.026466410940435062
2-1,0.006453861893763384,0.05915433781931109,0.027226121573699497,0.09887428387927047,0.08810487920133186,0.05134133150476916,0.007013496523736055,0.07009241822798129,-0.07156469369618078,0.09318672390060002,0.07229056820253002,-0.14464152950900927,0.11909662350785569,0.087944373604966,0.04569973205458137,0.1678567344879274,0.11509292351199295,0.11147369760873732,0.06680143396402073,0.03701776488367331,0.030537371295108733
2-2,-0.009829665341195394,0.059592115260397135,0.02720509618283417,0.09884669079043555,0.09072565530359286,0.05142549681584879,0.005640659791038485,0.06936751589450739,-0.07205890639011524,0.09304160375344273,0.07358839153836809,-0.14468166566582463,0.11884385865994485,0.08766805719367318,0.04562013070235497,0.1667700629837362,0.11661711791591377,0.11033657489324704,0.067067159029688,0.03695341475007162,0.030795542599361764
2-3,0.052126616735099995,0.060022815745242875,0.027228208776640193,0.09884847695737331,0.09148975317107672,0.05141292823058396,0.007565566296517058,0.06703595707736161,-0.07195995235042264,0.09375979060432839,0.07931752028893833,-0.1445426274454801,0.11852885917033465,0.08906485323530498,0.04539962036037276,0.16871412043097692,0.11833714379239126,0.11200808780694618,0.06735795753570786,0.036817337712045324,0.030561387971053892
2-4,0.05226856558477626,0.05996262287994879,0.027226041274318973,0.09885164414036618,0.08990293136887825,0.051514912018338015,0.009896133355736176,0.06788878083439048,-0.07140950672676616,0.09445221118229581,0.0788315266516173,-0.14447982516280305,0.11850045128391654,0.09135515333046576,0.04537589571661149,0.17132301193581284,0.11793943780950526,0.11429370794924618,0.06764335068128566,0.03701016281421091,0.03032026312598781
2-5,0.0522721243831061,0.05966123641284531,0.027251169316572146,0.0988758969769676,0.09029171272532127,0.051582541347747334,0.007209683809735343,0.06843365874080506,-0.07158267504307307,0.0945605803068299,0.07749395997667143,-0.14458207850521032,0.11694442303262599,0.09199826709664004,0.0454727528076099,0.17343331844910678,0.1191488783764001,0.11751668089645553,0.06778472729755913,0.037169077542287855,0.030066478364351053
2-6,0.052388680654864336,0.0601077824463946,0.02732642106742658,0.09887892786441668,0.09201979661144301,0.051638730544087956,0.004170663336896748,0.06923648256687112,-0.07184913216616495,0.09594375226670344,0.07543172647073616,-0.14456560829618006,0.11761283802355514,0.09256928185907509,0.04543781997020895,0.17427110938519494,0.11966322657180521,0.11892744830145195,0.06818025841380916,0.03686389899935837,0.029812017894083883
2-7,0.0525851245185797,0.060922430820688094,0.027379377854617158,0.09880707239115485,0.09230671458211771,0.05168356443569414,0.006615472646477755,0.0688942225881685,-0.07180477471656299,0.09698082076372781,0.0728288539320564,-0.14442907037319458,0.12286595927086486,0.09209673367158733,0.04526824065957761,0.17272692229592254,0.11863565496881966,0.11679026664199388,0.06805651185381215,0.03660008831603497,0.0297654419683746
2-8,0.05262578527064415,0.061582366335386815,0.027426280631093564,0.09891078111447288,0.09097145497080805,0.05160691511084692,0.008290822408191525,0.06787105842069031,-0.07153957392932667,0.0972337573128163,0.06768185540538108,-0.14438140124677212,0.12452702743366675,0.09216459948387622,0.045197885342600115,0.17123266333341403,0.12026312142864994,0.11641547311654774,0.06815382804340951,0.03627715051448927,0.02938764626429175
2-9,0.052859488977226074,0.062377230028936574,0.027453421405489203,0.09905580068721735,0.09080994870053757,0.05159110778347879,0.004419638754100048,0.06931308987611748,-0.0714781447325944,0.0980843464245781,0.0644726446710595,-0.14435974134459958,0.12217661056801618,0.09231092479823916,0.04536993068098343,0.17232557723410658,0.12135125939731353,0.11560809326969447,0.06785849364030852,0.03563518529053484,0.028607753560023118
2-10,0.05283440934217006,0.06250580617810522,0.027480073312918463,0.09899419100451222,0.09169073535078298,0.05156342409089611,-0.0009068141164297,0.06904790923473483,-0.07155159291913366,0.0986196907006901,0.06333584026269855,-0.14440081102700597,0.1218835235466182,0.09255806569295029,0.045550659721257464,0.1737781677458801,0.12163809483680935,0.11464831924595803,0.06730574321503499,0.03526556763270941,0.0282759143197016
2-11,0.052733783059950176,0.06242823926034723,0.027500824808300007,0.09898944797803297,0.09095476427154106,0.051617185274822945,-0.009840154333350375,0.06880711471962159,-0.07164707491664234,0.09867012504347764,0.061492934037836476,-0.14423964390128152,0.1241951178112697,0.09138842196717976,0.04553559494174176,0.17768146904255422,0.1242482759374849,0.11644587881935894,0.06842934853528927,0.03540185124523065,0.028159034783248698
2-12,0.05283331666407089,0.06260515822414825,0.027501684641794765,0.09897687669771096,0.09159550025258098,0.05163399055365615,-0.009584272589710731,0.06974734487731148,-0.07160807737846274,0.09922537578239667,0.06263681542691557,-0.14413453502551812,0.12231185169236572,0.09138203997548681,0.04556841930993102,0.18267217673590966,0.12575301583042828,0.11540266503474098,0.07018545095865844,0.03557195272937875,0.028113650281393746
2-13,0.05283449553416418,0.06258709700067536,0.027496550504786072,0.09900206974554039,0.09201565236298062,0.05148916326723953,9.209607733644211e-05,0.06969928404300149,-0.07157300375709848,0.09963403925080544,0.06386522085224797,-0.14401861153806234,0.12294336782995173,0.09246244519729188,0.04556950225260019,0.1855741790248921,0.1256692778362848,0.1166993783702756,0.07172148893051182,0.03567226478501739,0.02804511145614428
2-14,0.05267513990697793,0.06253043201806632,0.027503409260329344,0.09901657364664583,0.09150354993966357,0.05147841558208387,0.0013836461298191954,0.06827094866948834,-0.07148511640167554,0.10032202759137611,0.06590877839016095,-0.1439361123193864,0.1223612519858974,0.09440278439147944,0.04564170929233055,0.1881106721282786,0.12567621886174793,0.11921698699936063,0.07218654120490908,0.03644191668258965,0.027906929109148847
2-15,0.05248888848262193,0.06294912509460683,0.027499296806205886,0.09903816078376224,0.09098562294044604,0.05152190164764455,0.006150126002768087,0.06906672509768133,-0.07131667144535939,0.1003238986064248,0.06909685853556563,-0.14405339005132484,0.12047263367599836,0.09498475094287412,0.04568655753904321,0.18958367775724594,0.12498001429405071,0.11964418708038617,0.07139369668116845,0.038137959650437744,0.02780719945180785
2-16,0.05253316724663387,0.06333913711105245,0.0274816816582208,0.0989370000875062,0.09076607091202071,0.05142089862426694,0.01286362621869431,0.07068517383404378,-0.07129068449459902,0.09964608589973575,0.07063798597895347,-0.1436759792385144,0.1250381826475314,0.09476822206945387,0.04551551745689574,0.19327747377129256,0.12500441853795508,0.12024614747788755,0.07163694932156697,0.03680451902046634,0.02768213056338881
2-17,0.05168859555124025,0.06371097255489967,0.0275072314527004,0.09879188245595956,0.09053818764777699,0.05133863544700185,0.015440890501218255,0.07086087543203602,-0.0713806420806985,0.10026358253856217,0.07096042846515523,-0.14317213657027583,0.12856435513689446,0.0946085026025488,0.04529208626206306,0.1953443367540015,0.12622864515625265,0.12110859808968899,0.07193241255166065,0.0356546188661904,0.02736904506767748
2-18,0.05198170170863674,0.06400701930742808,0.027511318704490802,0.09881772074158555,0.09125631519475833,0.051515890182731575,0.020223316536872146,0.06988873123463786,-0.07147982616555877,0.10056894684545305,0.07212103444828095,-0.14331409370036613,0.1271468581452099,0.0945673510163149,0.04529785735157078,0.1932207001306994,0.12549941977152662,0.12051674552134133,0.07112146780168281,0.03703985351067649,0.026914998434146915
2-19,0.05248616461122941,0.06444970090762575,0.027494204585332395,0.09891111306093851,0.09271304316490085,0.05168377728824158,0.0241812062009801,0.0692712700972753,-0.07156570028940919,0.10053964084955751,0.07454508080374535,-0.14359613246642533,0.12668975237339117,0.0938448915335222,0.0455410982783112,0.19375001042844556,0.12444881033276384,0.12138546647109622,0.07104878770858125,0.03780081297972676,0.026778044112381275
2-20,0.05149595291426623,0.06433088076699905,0,0.09887494958754339,0.09288706971865701,0.05162581523889789,0.02433329458088942,0.06816561269183584,0,0.10154188920063521,0.07373297669995459,-0.14336141094145544,0.12790076969669667,0.09240856857537687,0.045559226385526105,0.19528366004546957,0.12416523077343822,0.12036306925072664,0.07150514861689955,0.038728713929654275,0.02674237497718528
2-21,0.0496517820310693,0.0637325011339088,0,0.09889830322096929,0.09367333450498551,0.051589782377651126,0.025154237376754505,0.06688047153770803,0,0.10166030322537363,0.07182018639372624,-0.14315625240578628,0.12984893515158155,0.0920707852538096,0.045387822476320214,0.1956948521512839,0.12422867407497584,0.1202144551874099,0.07164102290666985,0.040258143361405395,0.02674480200770411
2-22,0.05102031914989988,0.06421007397615952,0,0,0.09388709545583478,0.05186613358670892,0.025255500185549354,0.06547310297876618,0,0.10110264737971188,0.0727875285487418,-0.14320013710186189,0.13073251314435455,0.09325108675941554,0.04536689124591634,0.1967572876464781,0.1245851758762607,0.12005704096443112,0.07158468530475985,0.04125478507026365,0.026501646502974468
2-23,0.05271136708822867,0.06463881378178979,0,0,0.09323972673340879,0.051958611486917536,0.024526082179183374,0.06457939729544528,0,0.1011619168137798,0.07373302379105563,-0.14302409481563197,0.12956890153652234,0.09422898846095056,0.04520529839889856,0.19698575323302253,0.1249552754323176,0.1191315837774856,0.07180216180620408,0.041438800265183276,0.026421366958719474
2-24,0.05305400724429539,0.06441684778090878,0,0,0.09378062511770581,0.051531218665731036,0.024119471248920873,0.06489252059027674,0,0.1012276737997141,0.07439340535027975,-0.14300039552356722,0.129173901744194,0.09398397686485929,0.04509779870498115,0.19543456771143075,0.1257274596854985,0.11915231204231204,0.07239029320646695,0.04160615182298641,0.026522348157635663
2-25,0.05315027318832573,0.06372133927709797,0,0,0.09280424055287068,0.05135858924632105,0.023835145499838867,0.06502631918709678,0,0.10145503541610952,0.0743047360360994,-0.14294835595263647,0.12851946818094356,0.0927847547400242,0.045158069662202566,0.1933667022151581,0.1244759105153569,0.1180992830653965,0.07209767821085163,0.04188697157654635,0.026418987118470325
3-1,0.0008668277452386186,0.059759599712744506,0.027217505306167608,0.09890608045469367,0.09016607756879577,0.051402382218634385,0.0061738975201595615,0.07501642789817983,-0.07193197400861284,0.09386274255194924,0.08154853637002858,-0.14463191141566714,0.11979584712623724,0.08987541368241456,0.04566218886955657,0.1698483505754599,0.11700630298954975,0.1136532831595772,0.06721242129888337,0.037343826301904734,0.030529554775908657
3-2,-0.0053723378052624605,0.060261224225879914,0.027220711884289563,0.09882665355922302,0.09153641947032025,0.05145005420258708,0.006635079699314157,0.07407936132585276,-0.07184240794431289,0.09381957036255617,0.08390227283545813,-0.1446318016762406,0.11958500341655419,0.09051702264221552,0.04559670759951817,0.17044900478851663,0.11804509717396355,0.1141777054567244,0.06756256781966144,0.037159225180815346,0.030610577403788596
3-3,0.052291752117933514,0.060431782141772014,0.02721744526644843,0.09889011304980065,0.09122799601120833,0.05149835617662693,0.008141044116768635,0.07252094133298073,-0.07183927873708348,0.09452244697947146,0.08730451136837351,-0.14451662512495894,0.11939658162650046,0.09190787599306006,0.04543935856240643,0.17218898345426562,0.11882696873301855,0.11573007761578864,0.06775072071998857,0.03729262034857366,0.030428235603304533
3-4,0.05230886575214778,0.060360172180012606,0.02725147900988,0.09884523101660866,0.09114141936434098,0.05154293367857176,0.007745815394345145,0.07287807112346913,-0.0715494629876704,0.09513975754491572,0.08480856952951625,-0.1445668911051958,0.1182824638861002,0.0934926134508543,0.045483919932520246,0.1750629197274248,0.11970986343719786,0.11825542963519872,0.06813691401081348,0.0373446779473045,0.03013650490782043
3-5,0.05249593620296439,0.06048530538161245,0.027282988975044303,0.09890752038088521,0.09179171073110604,0.05164739069151818,0.005816886351822279,0.07393430460531938,-0.07175886636632724,0.09587758788235952,0.08344679872164196,-0.14453306359320406,0.11865897058967076,0.0935864353794427,0.04546153334876771,0.17627742690365691,0.11986124286734263,0.11936795453324306,0.06831405120822096,0.03722666812049037,0.02988179527918055
3-6,0.05253651146935304,0.06092485622504769,0.027353714611856463,0.09881595258278167,0.09287681616650596,0.051650643661801665,0.005552995248589999,0.07299150044319017,-0.07180614898923927,0.09664310343608618,0.08042689176921555,-0.14453500087490112,0.12136040005086703,0.09393612111663373,0.04541447313039479,0.1761749393684796,0.12014901720660824,0.11971014998907807,0.0684148467271972,0.03702459873102124,0.02975445934832681
3-7,0.05271470190940999,0.06167894877242233,0.027399928305975783,0.09893225400820153,0.09245059686863852,0.05166022709489282,0.006521944209377673,0.0730830816641814,-0.07172860638799222,0.09730064355282012,0.07556050515531844,-0.14440065679502367,0.12388914039989664,0.09333146196156596,0.04527313631662271,0.17487074668151623,0.12065409388265269,0.11843592687012966,0.06848936350598268,0.0365848776635093,0.029405642996779648
3-8,0.05284804007952653,0.0623810642089382,0.02743834774966908,0.09893203641800581,0.09212098788866782,0.051620765504239136,0.005672299489128643,0.07248424785510851,-0.0715621171429423,0.09791867694961091,0.07167087327382739,-0.144400205362817,0.12440617952740078,0.09366513807311597,0.04537233321231897,0.17624021364211162,0.12130815049573435,0.11734744205319347,0.0681960541357535,0.03615444975472415,0.02893625642505143
3-9,0.052852005573234336,0.06279073499027595,0.027467083213608936,0.09905664709567791,0.09220296804034046,0.051581943064589304,0.001352013307901451,0.0725410148806524,-0.07156483894541417,0.09833004663256616,0.06788365983865736,-0.144384213504079,0.1233819626442773,0.09356622457059387,0.04545987595586427,0.1756024240689277,0.12265084451634403,0.11704378579213182,0.06805992160001219,0.03568674024410508,0.028402295298597856
3-10,0.05289513429929453,0.06289654793174485,0.02748810176393286,0.09898225855571251,0.09232548982662958,0.051630207462857555,-0.006702394156606927,0.07283731144359758,-0.07163404033656773,0.09884804494029722,0.06647553113258878,-0.1443114069310849,0.12451011107395496,0.09293254080234113,0.04559554786815108,0.18034666488423823,0.12405795878939199,0.11652468257161688,0.06835149488147084,0.03547887134346483,0.028112038405369383
3-11,0.05281475460313144,0.06286457128028104,0.027499327147006102,0.09900314691116999,0.09255844475565403,0.05160616519606591,-0.008344125109127612,0.07229384728171366,-0.07164769027935687,0.0990805520695717,0.06593532608526312,-0.14423521356014668,0.12444006540816804,0.09261020380679241,0.045592619472399586,0.18241119670308154,0.1256919750218179,0.11716315048249251,0.06967500933292839,0.03560689427291714,0.028066358615632468
3-12,0.05288289971731458,0.06292254375479096,0.027499097108472523,0.09898757245608823,0.09257762470533727,0.05158097291683471,-0.006725797327841546,0.07296381996284938,-0.0716484168669818,0.0995634478009798,0.06614452242208088,-0.14406231449234178,0.12467795028225567,0.09291269538370651,0.04560588669901332,0.18701302568825665,0.12660402742646884,0.11740046986691623,0.07134803805738446,0.03578629424518163,0.027935954878746002
3-13,0.052775361989062394,0.06291292290685899,0.027501074796525155,0.09902239466173897,0.09277219536307042,0.051512313855317966,-0.0003700063436793521,0.07273146193625499,-0.07154181307543275,0.1001934827059777,0.06813431026703372,-0.1440402839418553,0.124505203412503,0.09475592522539429,0.045660978743386926,0.18931673131430568,0.12653555774920816,0.11995749927305457,0.07208483647465837,0.03628234402059355,0.02788227325289227
3-14,0.05270375800273586,0.06316472608897279,0.02749749259141191,0.09903268564226489,0.09207002667431416,0.05150551153756907,0.0037103492950396116,0.07213039055493518,-0.0714540393382185,0.1002816945157876,0.06971816272525276,-0.1440117225715555,0.12304140388720988,0.09556614245341767,0.04568461102378762,0.19109303737257727,0.126036003239299,0.12049594034763052,0.07207933187259319,0.03754082888556115,0.027753925811069897
3-15,0.05281118552371215,0.06348229920333713,0.027491150773994926,0.09897934496151053,0.09181572972364095,0.05146634209288013,0.008145872713314321,0.0731909085889871,-0.0713547618253995,0.10018884543767823,0.07243263430896296,-0.14381849815147701,0.12585682386812985,0.0959828481743782,0.04562643068273417,0.19406605893222018,0.12603214163684143,0.1218385409849774,0.07199409575664595,0.0370469418689734,0.02763634119633177
3-16,0.0521681347147822,0.06400454410838076,0.027500026404475485,0.09888130060180533,0.09147634123127256,0.05141010061171337,0.013323388067846512,0.07371314043618732,-0.07139134007913206,0.10024704066390125,0.07294922428515331,-0.14350263720969472,0.12793913204846338,0.09551801947147355,0.04544745596166878,0.1957436970302942,0.1264265239490001,0.1213735817225568,0.07189366849218914,0.03699915264526658,0.027386895244175206
3-17,0.05227619720406905,0.06425645730534195,0.027499164491471967,0.09883193110399213,0.0920171336197925,0.05146655141199164,0.018018021005278054,0.07372773235245164,-0.07146132346440326,0.10037088937745743,0.07407913613705569,-0.14333195683159206,0.12901709242376924,0.0954168410058435,0.04536876666307877,0.19637791233803367,0.12641154295166085,0.12212563362813848,0.07179362211262298,0.03630216432261636,0.027034967222530338
3-18,0.05217920896213716,0.06486183154467627,0.027508349996856345,0.09886563944627932,0.09278856905436152,0.051582684422911064,0.021157437334553424,0.07283884645864026,-0.07157218327401917,0.10081205618268439,0.07527473648197383,-0.14346935145529224,0.12817490287336675,0.09477645052255582,0.04547938400753871,0.1958752634751758,0.1260191546327551,0.12172458136482006,0.07146047027152748,0.03762506495965244,0.026732449013793524
3-19,0.052067879738611864,0.06471882399364419,0,0.09888678335368296,0.09362512048213965,0.05165299029883974,0.024196899578250417,0.07207150084908158,0,0.10125229748085872,0.07668578781204709,-0.1434758710262078,0.12845723013452587,0.09391516792379315,0.04555728542577598,0.19634753515463366,0.12503846477485703,0.12159222262267533,0.07153865938226903,0.038379989308622,0.02670310102146159
3-20,0.0508648776858541,0.06461950567737372,0,0.09891668233694427,0.0943783044308487,0.051632865474960876,0.024589990645668112,0.07011494992274607,0,0.10151950914104298,0.07423248214563678,-0.1433769169632066,0.1300269561830367,0.09303124946129264,0.04554529064939643,0.1972671664235019,0.12516569267040592,0.12084531243113267,0.07184313357653084,0.03979794608387878,0.026692722509077324
3-21,0.05086803914366224,0.06412710232590241,0,0,0.09448602089154531,0.051768319649820115,0.024960290728493977,0.06841783123347263,0,0.10155844557323299,0.07261231972809722,-0.1431740774848585,0.13114643191918984,0.09353450864024562,0.0454491870399598,0.1980846235304191,0.12520673481123695,0.12048708524343886,0.07187420700888537,0.04077796946635559,0.026543333713477054
3-22,0.05191083203872685,0.06436302750502428,0,0,0.09458353543562427,0.05184944721441253,0.024749841934032582,0.06707384254864239,0,0.10113580224605091,0.07335316059646521,-0.14313819694428243,0.13084342764005497,0.09418604361984372,0.045314397064340844,0.1983124808445084,0.12574232920937156,0.12018212741048828,0.07203989506873952,0.04167659070045331,0.026490273104212658
